combine_ms,dispatch_ms,expert_backend,expert_ms,iteration,layers,max_expert_load,mean_active_experts,mean_expert_load_cv,mean_expert_max_mean,mean_rank_load_cv,mean_rank_max_mean,modality,prepare_finalize_backend,prompt_tokens,request_id,t_moe_ms,t_moe_ms_per_token,topology,vision_fraction,vision_tokens,volume,wall_ms,workload
14.712767899036407,199.88771933317184,TritonExperts,43.51424014568329,1,48,2034.0,127.14583333333333,0.6473337895930241,1.0242049741615233,0.09057085767366828,1.1220235586648686,mixed,DeepEPHTPrepareAndFinalize,5932,large_mixed,481.6116786003113,0.0811887522927025,REAL_DEEPEP,0.8260283209710048,4900,large,5142.681958,mixed
14.242367997765541,21.034431874752045,TritonExperts,36.68467193841934,0,48,3732.0,105.64583333333333,1.3894353109599997,1.047825239555922,0.24695158301340955,1.3330847134275043,text_heavy,DeepEPHTPrepareAndFinalize,4105,large_text_heavy,231.98118352890015,0.056511859568550586,REAL_DEEPEP,0.0,0,large,4192.203378,text_heavy
13.175615936517715,17.828191995620728,TritonExperts,36.38185614347458,1,48,3732.0,105.64583333333333,1.3894353109599997,1.0452987409453869,0.24695158301340955,1.3330847134275043,text_heavy,DeepEPHTPrepareAndFinalize,4105,large_text_heavy,226.3084487915039,0.05512995098453201,REAL_DEEPEP,0.0,0,large,4159.688177,text_heavy
19.586912035942078,27.11836802959442,TritonExperts,49.9903684258461,0,48,2878.0,127.22916666666667,0.7112745625359373,1.0326466751591747,0.09752566806208689,1.13213982672383,vision_heavy,DeepEPHTPrepareAndFinalize,7463,large_vision_heavy,370.4765763282776,0.049641776273385715,REAL_DEEPEP,0.9848586359372906,7350,large,5461.603787,vision_heavy
18.539903968572617,24.174560010433197,TritonExperts,49.643072068691254,1,48,2878.0,127.22916666666667,0.7112745625359373,1.0277124024527282,0.09752566806208689,1.13213982672383,vision_heavy,DeepEPHTPrepareAndFinalize,7463,large_vision_heavy,367.77820777893066,0.04928021007355362,REAL_DEEPEP,0.9848586359372906,7350,large,5421.917141,vision_heavy
7.391039989888668,18.07062393426895,TritonExperts,28.884383857250214,0,48,700.0,126.95833333333333,0.6798362991295074,1.0125983404571597,0.09614435763809233,1.124700956937799,mixed,DeepEPHTPrepareAndFinalize,2089,medium_mixed,145.43369555473328,0.06961881070116481,REAL_DEEPEP,0.7505983724269986,1568,medium,4273.030791,mixed
7.087135992944241,21.429792135953903,TritonExperts,28.899455904960632,1,48,700.0,126.95833333333333,0.6798362991295074,1.0137106270828748,0.09614435763809233,1.124700956937799,mixed,DeepEPHTPrepareAndFinalize,2089,medium_mixed,147.7640631198883,0.07073435285777324,REAL_DEEPEP,0.7505983724269986,1568,medium,4257.803339,mixed
6.59027199447155,17.80950391292572,TritonExperts,24.98316791653633,0,48,966.0,99.8125,1.2874341356117942,1.0172991448846098,0.23869929202310067,1.3132120768229167,text_heavy,DeepEPHTPrepareAndFinalize,1024,medium_text_heavy,102.48035168647766,0.10007846844382584,REAL_DEEPEP,0.0,0,medium,4104.556416,text_heavy
6.25001598149538,16.951424062252045,TritonExperts,25.023743897676468,1,48,966.0,99.8125,1.2874341356117942,1.0162343544557502,0.23869929202310067,1.3132120768229167,text_heavy,DeepEPHTPrepareAndFinalize,1024,medium_text_heavy,102.1166398525238,0.09972328110598028,REAL_DEEPEP,0.0,0,medium,4083.370167,text_heavy
6.09606397151947,19.481600016355515,TritonExperts,27.596544086933136,0,48,700.0,126.77083333333333,0.7445166460875471,1.0178645789789804,0.10040999647933445,1.1302715412621358,vision_heavy,DeepEPHTPrepareAndFinalize,1647,medium_vision_heavy,128.73436760902405,0.07816294329631089,REAL_DEEPEP,0.9520340012143291,1568,medium,4753.96092,vision_heavy
6.754080004990101,19.544928014278412,TritonExperts,27.568608224391937,1,48,700.0,126.77083333333333,0.7445166460875471,1.0199264780579675,0.10040999647933445,1.1302715412621358,vision_heavy,DeepEPHTPrepareAndFinalize,1647,medium_vision_heavy,128.55007982254028,0.0780510502869097,REAL_DEEPEP,0.9520340012143291,1568,medium,4261.27009,vision_heavy
5.676544010639191,15.911679983139038,TritonExperts,23.549183875322342,0,48,161.0,120.89583333333333,0.8480904257031706,1.01028950819272,0.12136273674684285,1.1580208333333333,mixed,DeepEPHTPrepareAndFinalize,299,small_mixed,75.78755176067352,0.2534700727781723,REAL_DEEPEP,0.6555183946488294,196,small,4043.086945,mixed
5.899999976158142,16.36851194500923,TritonExperts,23.377983897924423,1,48,161.0,120.89583333333333,0.8480904257031706,1.0115709818329164,0.12136273674684285,1.1580208333333333,mixed,DeepEPHTPrepareAndFinalize,299,small_mixed,76.26079976558685,0.2550528420253741,REAL_DEEPEP,0.6555183946488294,196,small,4019.563135,mixed
5.840384028851986,16.685471951961517,TritonExperts,23.34163200855255,0,48,251.0,92.3125,1.2303443175725606,1.0197105085326463,0.2352343200098774,1.303577196382429,text_heavy,DeepEPHTPrepareAndFinalize,257,small_text_heavy,73.7191036939621,0.28684476145510546,REAL_DEEPEP,0.0,0,small,3998.474536,text_heavy
6.0521600395441055,16.946464002132416,TritonExperts,23.452543944120407,1,48,251.0,92.3125,1.2303443175725606,1.022350506281407,0.2352343200098774,1.303577196382429,text_heavy,DeepEPHTPrepareAndFinalize,257,small_text_heavy,74.27814424037933,0.28902001649953046,REAL_DEEPEP,0.0,0,small,4006.945643,text_heavy
5.388960003852844,16.1421440243721,TritonExperts,23.175743907690048,0,48,142.0,118.77083333333333,0.9031638087491175,1.0115941426626072,0.13320452196171964,1.175258190883191,vision_heavy,DeepEPHTPrepareAndFinalize,234,small_vision_heavy,72.9505922794342,0.31175466786082995,REAL_DEEPEP,0.8376068376068376,196,small,4027.553048,vision_heavy
5.56326399743557,16.439648002386093,TritonExperts,23.40863996744156,1,48,142.0,118.77083333333333,0.9031638087491175,1.0169873224578785,0.13320452196171964,1.175258190883191,vision_heavy,DeepEPHTPrepareAndFinalize,234,small_vision_heavy,73.68367958068848,0.3148875195755918,REAL_DEEPEP,0.8376068376068376,196,small,4261.660215,vision_heavy
