run,sequence,batch_id,condition,submitted_concurrency,scheduler_mode,scheduled_tokens,scheduled_requests,new_requests,cached_requests,measured
ep4_serving_straggler_regime_20260901_2048,68,vision_heavy_c4_i0,vision_heavy,4,prefill,1036,3,3,0,False
ep4_serving_straggler_regime_20260901_2048,71,vision_heavy_c4_i1,vision_heavy,4,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,73,vision_heavy_c4_i1,vision_heavy,4,prefill,1036,3,3,0,True
ep4_serving_straggler_regime_20260901_2048,76,vision_heavy_c4_i2,vision_heavy,4,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,78,vision_heavy_c4_i2,vision_heavy,4,prefill,1036,3,3,0,True
ep4_serving_straggler_regime_20260901_2048,81,text_control_c4_i0,text_control,4,prefill,128,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,83,text_control_c4_i0,text_control,4,prefill,1036,3,3,0,False
ep4_serving_straggler_regime_20260901_2048,86,text_control_c4_i1,text_control,4,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,88,text_control_c4_i1,text_control,4,prefill,1036,3,3,0,True
ep4_serving_straggler_regime_20260901_2048,91,text_control_c4_i2,text_control,4,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,93,text_control_c4_i2,text_control,4,prefill,1036,3,3,0,True
ep4_serving_straggler_regime_20260901_2048,96,vision_heavy_c8_i0,vision_heavy,8,prefill,128,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,98,vision_heavy_c8_i0,vision_heavy,8,prefill,2048,7,7,0,False
ep4_serving_straggler_regime_20260901_2048,99,vision_heavy_c8_i0,vision_heavy,8,prefill,152,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,102,vision_heavy_c8_i1,vision_heavy,8,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,104,vision_heavy_c8_i1,vision_heavy,8,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,105,vision_heavy_c8_i1,vision_heavy,8,prefill,152,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,108,vision_heavy_c8_i2,vision_heavy,8,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,110,vision_heavy_c8_i2,vision_heavy,8,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,111,vision_heavy_c8_i2,vision_heavy,8,prefill,152,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,114,text_control_c8_i0,text_control,8,prefill,128,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,116,text_control_c8_i0,text_control,8,prefill,2048,7,7,0,False
ep4_serving_straggler_regime_20260901_2048,117,text_control_c8_i0,text_control,8,prefill,152,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,120,text_control_c8_i1,text_control,8,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,122,text_control_c8_i1,text_control,8,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,123,text_control_c8_i1,text_control,8,prefill,152,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,126,text_control_c8_i2,text_control,8,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,128,text_control_c8_i2,text_control,8,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,129,text_control_c8_i2,text_control,8,prefill,152,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,132,vision_heavy_c16_i0,vision_heavy,16,prefill,128,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,134,vision_heavy_c16_i0,vision_heavy,16,prefill,2048,7,7,0,False
ep4_serving_straggler_regime_20260901_2048,135,vision_heavy_c16_i0,vision_heavy,16,prefill,2048,9,8,1,False
ep4_serving_straggler_regime_20260901_2048,136,vision_heavy_c16_i0,vision_heavy,16,prefill,432,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,139,vision_heavy_c16_i1,vision_heavy,16,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,141,vision_heavy_c16_i1,vision_heavy,16,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,142,vision_heavy_c16_i1,vision_heavy,16,prefill,2048,9,8,1,True
ep4_serving_straggler_regime_20260901_2048,143,vision_heavy_c16_i1,vision_heavy,16,prefill,432,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,146,vision_heavy_c16_i2,vision_heavy,16,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,148,vision_heavy_c16_i2,vision_heavy,16,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,149,vision_heavy_c16_i2,vision_heavy,16,prefill,2048,9,8,1,True
ep4_serving_straggler_regime_20260901_2048,150,vision_heavy_c16_i2,vision_heavy,16,prefill,432,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,153,text_control_c16_i0,text_control,16,prefill,128,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,155,text_control_c16_i0,text_control,16,prefill,2048,7,7,0,False
ep4_serving_straggler_regime_20260901_2048,156,text_control_c16_i0,text_control,16,prefill,2048,9,8,1,False
ep4_serving_straggler_regime_20260901_2048,157,text_control_c16_i0,text_control,16,prefill,432,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,160,text_control_c16_i1,text_control,16,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,162,text_control_c16_i1,text_control,16,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,163,text_control_c16_i1,text_control,16,prefill,2048,9,8,1,True
ep4_serving_straggler_regime_20260901_2048,164,text_control_c16_i1,text_control,16,prefill,432,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,167,text_control_c16_i2,text_control,16,prefill,128,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,169,text_control_c16_i2,text_control,16,prefill,2048,7,7,0,True
ep4_serving_straggler_regime_20260901_2048,170,text_control_c16_i2,text_control,16,prefill,2048,9,8,1,True
ep4_serving_straggler_regime_20260901_2048,171,text_control_c16_i2,text_control,16,prefill,432,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,174,long_multi_image_c1_i0,long_multi_image,1,prefill,2048,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,175,long_multi_image_c1_i0,long_multi_image,1,prefill,1155,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,178,long_multi_image_c1_i1,long_multi_image,1,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,179,long_multi_image_c1_i1,long_multi_image,1,prefill,1155,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,182,long_multi_image_c1_i2,long_multi_image,1,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,183,long_multi_image_c1_i2,long_multi_image,1,prefill,1155,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,186,long_multi_image_c2_i0,long_multi_image,2,prefill,2048,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,187,long_multi_image_c2_i0,long_multi_image,2,prefill,1155,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,189,long_multi_image_c2_i0,long_multi_image,2,prefill,2048,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,190,long_multi_image_c2_i0,long_multi_image,2,prefill,2048,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,191,long_multi_image_c2_i0,long_multi_image,2,prefill,1138,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,194,long_multi_image_c2_i1,long_multi_image,2,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,195,long_multi_image_c2_i1,long_multi_image,2,prefill,1155,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,196,long_multi_image_c2_i1,long_multi_image,2,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,197,long_multi_image_c2_i1,long_multi_image,2,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,198,long_multi_image_c2_i1,long_multi_image,2,prefill,1138,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,201,long_multi_image_c2_i2,long_multi_image,2,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,202,long_multi_image_c2_i2,long_multi_image,2,prefill,1155,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,203,long_multi_image_c2_i2,long_multi_image,2,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,204,long_multi_image_c2_i2,long_multi_image,2,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,205,long_multi_image_c2_i2,long_multi_image,2,prefill,1138,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,208,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,209,long_multi_image_c4_i0,long_multi_image,4,prefill,1155,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,210,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,1,1,0,False
ep4_serving_straggler_regime_20260901_2048,211,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,212,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,2,1,1,False
ep4_serving_straggler_regime_20260901_2048,213,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,214,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,2,1,1,False
ep4_serving_straggler_regime_20260901_2048,215,long_multi_image_c4_i0,long_multi_image,4,prefill,2048,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,216,long_multi_image_c4_i0,long_multi_image,4,prefill,1383,1,0,1,False
ep4_serving_straggler_regime_20260901_2048,219,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,220,long_multi_image_c4_i1,long_multi_image,4,prefill,1155,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,221,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,222,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,223,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,2,1,1,True
ep4_serving_straggler_regime_20260901_2048,224,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,225,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,2,1,1,True
ep4_serving_straggler_regime_20260901_2048,226,long_multi_image_c4_i1,long_multi_image,4,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,227,long_multi_image_c4_i1,long_multi_image,4,prefill,1383,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,230,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,231,long_multi_image_c4_i2,long_multi_image,4,prefill,1155,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,232,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,1,1,0,True
ep4_serving_straggler_regime_20260901_2048,233,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,234,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,2,1,1,True
ep4_serving_straggler_regime_20260901_2048,235,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,236,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,2,1,1,True
ep4_serving_straggler_regime_20260901_2048,237,long_multi_image_c4_i2,long_multi_image,4,prefill,2048,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,238,long_multi_image_c4_i2,long_multi_image,4,prefill,1383,1,0,1,True
ep4_serving_straggler_regime_20260901_2048,241,flush,long_multi_image,4,prefill,128,1,1,0,False
ep4_serving_straggler_regime_20260901_mixed_c4b,0,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,prefill,1590,1,1,0,False
ep4_serving_straggler_regime_20260901_mixed_c4b,1,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,2,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,3,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,4,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,5,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,6,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,7,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,8,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,9,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,10,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,11,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,12,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,13,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,14,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,15,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,16,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,17,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,18,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,19,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,20,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,21,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,22,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,23,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,24,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,25,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,26,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,27,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,28,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,prefill,3179,3,2,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,29,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,prefill,1590,2,1,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,30,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,31,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,32,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,33,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,34,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,35,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,36,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,37,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,38,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,39,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,40,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,41,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,42,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,43,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,44,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,45,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,46,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,47,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,48,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,49,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,50,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,51,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,52,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,53,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,54,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,55,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,56,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,57,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,58,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,59,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,60,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,61,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,62,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,63,mixed_prefill_decode_c3_i0,mixed_prefill_decode,4,decode,1,1,0,1,False
ep4_serving_straggler_regime_20260901_mixed_c4b,66,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,prefill,1590,1,1,0,True
ep4_serving_straggler_regime_20260901_mixed_c4b,67,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,68,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,prefill,4768,4,3,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,69,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,70,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,71,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,72,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,73,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,74,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,75,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,76,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,77,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,78,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,79,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,80,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,81,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,82,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,83,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,84,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,85,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,86,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,87,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,88,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,89,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,90,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,91,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,92,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,93,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,94,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,95,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,96,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,97,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,98,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,99,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,100,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,101,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,102,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,103,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,104,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,105,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,106,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,107,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,108,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,109,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,110,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,111,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,112,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
ep4_serving_straggler_regime_20260901_mixed_c4b,113,mixed_prefill_decode_c3_i1,mixed_prefill_decode,4,decode,1,1,0,1,True
