dataset,wave,layer,phase,matched_rows,topk_overlap_fraction_lag1,ordered_exact_fraction_lag1,set_exact_fraction_lag1,destination_set_exact_fraction_lag1,destination_set_jaccard_lag1,matched_live_rows,live_topk_overlap_fraction_lag1,live_ordered_exact_fraction_lag1,live_set_exact_fraction_lag1,rank_load_cosine_lag1
humaneval,23,2,late,96,0.8424479166666666,0.3020833333333333,0.6354166666666666,0.8020833333333334,0.9149305555555555,15,0.5833333333333334,0.0,0.13333333333333333,0.9965001052283748
humaneval,23,3,late,96,0.82421875,0.20833333333333334,0.4791666666666667,0.8229166666666666,0.9401041666666669,15,0.5166666666666667,0.0,0.06666666666666667,0.9978454213175049
humaneval,23,4,late,96,0.8502604166666666,0.16666666666666666,0.5104166666666666,0.8541666666666666,0.9453125,15,0.6,0.0,0.0,0.9995601785387335
humaneval,23,5,late,96,0.8346354166666666,0.09375,0.4375,0.7708333333333334,0.9244791666666666,15,0.575,0.0,0.0,0.9984189340589817
humaneval,23,6,late,96,0.7786458333333334,0.11458333333333333,0.375,0.7916666666666666,0.9045138888888888,15,0.38333333333333336,0.0,0.13333333333333333,0.9963622083031058
humaneval,23,7,late,96,0.8372395833333334,0.11458333333333333,0.3958333333333333,0.7083333333333334,0.9062500000000001,15,0.5583333333333333,0.0,0.0,0.9999151631204212
humaneval,23,8,late,96,0.8098958333333334,0.13541666666666666,0.3645833333333333,0.7291666666666666,0.9088541666666669,15,0.5666666666666667,0.0,0.06666666666666667,0.9988019999380641
humaneval,23,9,late,96,0.828125,0.11458333333333333,0.375,0.78125,0.9210069444444445,15,0.5583333333333333,0.0,0.06666666666666667,0.9992379804505518
humaneval,23,10,late,96,0.8307291666666666,0.11458333333333333,0.3854166666666667,0.7291666666666666,0.9079861111111113,15,0.65,0.06666666666666667,0.06666666666666667,0.9989935474152929
humaneval,23,11,late,96,0.8307291666666666,0.07291666666666667,0.40625,0.8020833333333334,0.931423611111111,15,0.6333333333333333,0.0,0.0,0.9998713126804578
humaneval,23,12,late,96,0.8268229166666666,0.09375,0.34375,0.7395833333333334,0.9036458333333334,15,0.6416666666666667,0.0,0.0,0.998904200359571
humaneval,23,13,late,96,0.81640625,0.125,0.3541666666666667,0.7083333333333334,0.9114583333333335,15,0.65,0.0,0.06666666666666667,0.9998391621672116
humaneval,23,14,late,96,0.8125,0.09375,0.3958333333333333,0.7395833333333334,0.9114583333333335,15,0.5583333333333333,0.0,0.06666666666666667,0.9966598331181961
humaneval,23,15,late,96,0.8190104166666666,0.11458333333333333,0.3541666666666667,0.7708333333333334,0.920138888888889,15,0.6333333333333333,0.0,0.06666666666666667,0.9998628523700418
humaneval,23,16,late,96,0.8294270833333334,0.0625,0.4375,0.8229166666666666,0.9322916666666669,15,0.6,0.0,0.0,0.9990079383893122
humaneval,23,17,late,96,0.8190104166666666,0.10416666666666667,0.3645833333333333,0.75,0.9149305555555555,15,0.65,0.0,0.06666666666666667,0.9994799160875733
humaneval,23,18,late,96,0.8307291666666666,0.09375,0.4375,0.7708333333333334,0.9097222222222223,15,0.625,0.0,0.06666666666666667,0.9982643519251873
humaneval,23,19,late,96,0.8216145833333334,0.14583333333333334,0.40625,0.7916666666666666,0.9348958333333334,15,0.5916666666666667,0.0,0.13333333333333333,0.9983699354597924
humaneval,23,20,late,96,0.83203125,0.19791666666666666,0.4479166666666667,0.8333333333333334,0.9392361111111112,15,0.6583333333333333,0.0,0.06666666666666667,0.9991477043101092
humaneval,23,21,late,96,0.82421875,0.17708333333333334,0.4375,0.8020833333333334,0.9270833333333335,15,0.6583333333333333,0.06666666666666667,0.06666666666666667,0.9995147053899066
humaneval,23,22,late,96,0.8346354166666666,0.16666666666666666,0.4375,0.8020833333333334,0.9331597222222223,15,0.7166666666666667,0.0,0.13333333333333333,0.9998067045537234
humaneval,23,23,late,96,0.8190104166666666,0.14583333333333334,0.34375,0.7708333333333334,0.9131944444444443,15,0.7,0.0,0.0,0.9997795772305977
humaneval,23,24,late,96,0.8072916666666666,0.10416666666666667,0.3645833333333333,0.7395833333333334,0.9045138888888888,15,0.7083333333333334,0.0,0.0,0.9993282099869073
humaneval,23,25,late,96,0.83984375,0.13541666666666666,0.4479166666666667,0.78125,0.9244791666666666,15,0.7416666666666667,0.13333333333333333,0.13333333333333333,0.9983243710943043
humaneval,23,26,late,96,0.7903645833333334,0.1875,0.3541666666666667,0.6875,0.8784722222222223,15,0.725,0.0,0.06666666666666667,0.9995041576449251
humaneval,23,27,late,96,0.7890625,0.13541666666666666,0.34375,0.6666666666666666,0.8897569444444446,15,0.6916666666666667,0.0,0.2,0.9997568256192966
humaneval,23,28,late,96,0.8020833333333334,0.17708333333333334,0.4166666666666667,0.7395833333333334,0.9140625,15,0.7,0.0,0.06666666666666667,0.9953642582269262
humaneval,23,29,late,96,0.8111979166666666,0.09375,0.3125,0.71875,0.900173611111111,15,0.7416666666666667,0.0,0.06666666666666667,0.997642247026754
humaneval,23,30,late,96,0.80859375,0.13541666666666666,0.4166666666666667,0.8333333333333334,0.9314236111111112,15,0.7,0.06666666666666667,0.13333333333333333,0.9991107947540179
humaneval,23,31,late,96,0.7955729166666666,0.125,0.3333333333333333,0.8229166666666666,0.9375,15,0.775,0.0,0.13333333333333333,0.9997932679439971
humaneval,24,1,late,96,0.8489583333333334,0.375,0.625,0.8541666666666666,0.9383680555555557,6,0.7083333333333334,0.16666666666666666,0.5,0.9988195347341488
humaneval,24,2,late,96,0.8450520833333334,0.40625,0.6145833333333334,0.84375,0.9331597222222223,6,0.6666666666666666,0.0,0.3333333333333333,0.9977757388287846
humaneval,24,3,late,96,0.8502604166666666,0.2708333333333333,0.5416666666666666,0.84375,0.9479166666666669,6,0.7708333333333334,0.3333333333333333,0.6666666666666666,0.9974782943445861
humaneval,24,4,late,96,0.8645833333333334,0.28125,0.59375,0.8333333333333334,0.9409722222222222,6,0.6875,0.0,0.16666666666666666,0.9991137764797194
humaneval,24,5,late,96,0.8463541666666666,0.17708333333333334,0.4166666666666667,0.8020833333333334,0.9236111111111112,6,0.7916666666666666,0.16666666666666666,0.3333333333333333,0.9988724374830905
humaneval,24,6,late,96,0.7981770833333334,0.09375,0.3229166666666667,0.7291666666666666,0.900173611111111,6,0.6875,0.0,0.3333333333333333,0.9982668678972856
humaneval,24,7,late,96,0.83203125,0.15625,0.40625,0.7083333333333334,0.890625,6,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.9975504460586561
humaneval,24,8,late,96,0.828125,0.11458333333333333,0.40625,0.8958333333333334,0.9609375,6,0.7916666666666666,0.16666666666666666,0.6666666666666666,0.9985114365687563
humaneval,24,9,late,96,0.828125,0.07291666666666667,0.3854166666666667,0.8333333333333334,0.9270833333333334,6,0.7291666666666666,0.0,0.16666666666666666,0.9998433836574476
humaneval,24,10,late,96,0.8268229166666666,0.07291666666666667,0.375,0.7604166666666666,0.9175347222222222,6,0.75,0.0,0.0,0.9989873813544458
humaneval,24,11,late,96,0.8424479166666666,0.14583333333333334,0.4375,0.71875,0.8967013888888888,6,0.7291666666666666,0.0,0.0,0.9989011222358011
humaneval,24,12,late,96,0.8372395833333334,0.16666666666666666,0.34375,0.75,0.9218750000000001,6,0.75,0.0,0.0,0.9947286661883049
humaneval,24,13,late,96,0.82421875,0.10416666666666667,0.3958333333333333,0.7291666666666666,0.9105902777777778,6,0.7708333333333334,0.0,0.16666666666666666,0.996509703761387
humaneval,24,14,late,96,0.828125,0.13541666666666666,0.4583333333333333,0.7916666666666666,0.9192708333333335,6,0.7291666666666666,0.16666666666666666,0.5,0.9989462030981634
humaneval,24,15,late,96,0.8294270833333334,0.07291666666666667,0.4375,0.75,0.8993055555555555,6,0.75,0.0,0.5,0.9986944433683691
humaneval,24,16,late,96,0.82421875,0.17708333333333334,0.4479166666666667,0.7604166666666666,0.904513888888889,6,0.7291666666666666,0.16666666666666666,0.5,0.9991115140406133
humaneval,24,17,late,96,0.8268229166666666,0.11458333333333333,0.40625,0.7916666666666666,0.9296875000000001,6,0.7916666666666666,0.0,0.5,0.9999028388573811
humaneval,24,18,late,96,0.8515625,0.15625,0.4479166666666667,0.875,0.9583333333333334,6,0.8541666666666666,0.16666666666666666,0.6666666666666666,0.998817721508514
humaneval,24,19,late,96,0.8190104166666666,0.15625,0.3854166666666667,0.75,0.9036458333333336,6,0.8333333333333334,0.0,0.6666666666666666,0.9989116956696787
humaneval,24,20,late,96,0.83984375,0.14583333333333334,0.40625,0.8125,0.9401041666666665,6,0.8125,0.3333333333333333,0.5,0.9991238079393437
humaneval,24,21,late,96,0.8333333333333334,0.09375,0.4583333333333333,0.7604166666666666,0.915798611111111,6,0.7916666666666666,0.3333333333333333,0.3333333333333333,0.9996872981539968
humaneval,24,22,late,96,0.84765625,0.11458333333333333,0.46875,0.84375,0.9470486111111112,6,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.9996272065774123
humaneval,24,23,late,96,0.8255208333333334,0.10416666666666667,0.4375,0.7395833333333334,0.9140625,6,0.8958333333333334,0.16666666666666666,0.6666666666666666,0.9985463321874682
humaneval,24,24,late,96,0.8424479166666666,0.08333333333333333,0.3958333333333333,0.7291666666666666,0.9079861111111112,6,0.8958333333333334,0.0,0.3333333333333333,0.9996597159453301
humaneval,24,25,late,96,0.8541666666666666,0.11458333333333333,0.4375,0.8125,0.9314236111111112,6,0.875,0.16666666666666666,0.3333333333333333,0.9999620960295832
humaneval,24,26,late,96,0.8333333333333334,0.09375,0.3958333333333333,0.7291666666666666,0.9131944444444443,6,0.8333333333333334,0.0,0.5,0.9980821943303655
humaneval,24,27,late,96,0.8020833333333334,0.11458333333333333,0.3645833333333333,0.7395833333333334,0.9036458333333334,6,0.7708333333333334,0.3333333333333333,0.5,0.9989133582621675
humaneval,24,28,late,96,0.8098958333333334,0.14583333333333334,0.4166666666666667,0.7708333333333334,0.9157986111111112,6,0.8333333333333334,0.3333333333333333,0.5,0.99973412202578
humaneval,24,29,late,96,0.8072916666666666,0.07291666666666667,0.34375,0.75,0.9053819444444446,6,0.8333333333333334,0.0,0.3333333333333333,0.9990348236716428
humaneval,24,30,late,96,0.7994791666666666,0.08333333333333333,0.4166666666666667,0.7083333333333334,0.8932291666666666,6,0.75,0.0,0.3333333333333333,0.9979915667401824
humaneval,24,31,late,96,0.79296875,0.10416666666666667,0.3020833333333333,0.7916666666666666,0.9192708333333335,6,0.7916666666666666,0.16666666666666666,0.16666666666666666,0.9997995312838293
humaneval,25,1,late,64,0.935546875,0.46875,0.734375,0.9375,0.9726562499999999,4,0.96875,0.5,0.75,0.9970253021275889
humaneval,25,2,late,64,0.93359375,0.5,0.734375,0.859375,0.9388020833333333,4,0.9375,0.25,0.75,0.9996797821584977
humaneval,25,3,late,64,0.91015625,0.25,0.609375,0.828125,0.9453125,4,1.0,0.25,1.0,0.9997583351374674
humaneval,25,4,late,64,0.884765625,0.3125,0.546875,0.796875,0.9231770833333331,4,0.90625,0.25,0.5,0.9985481811155719
humaneval,25,5,late,64,0.873046875,0.171875,0.375,0.84375,0.9427083333333333,4,0.90625,0.25,0.5,0.9990140615311355
humaneval,25,6,late,64,0.859375,0.140625,0.4375,0.78125,0.93359375,4,0.9375,0.25,0.5,0.9977248531998166
humaneval,25,7,late,64,0.880859375,0.140625,0.46875,0.78125,0.9114583333333331,4,0.96875,0.25,0.75,0.9891211254398462
humaneval,25,8,late,64,0.875,0.21875,0.546875,0.90625,0.9700520833333333,4,1.0,0.25,1.0,0.9950549559471741
humaneval,25,9,late,64,0.896484375,0.203125,0.515625,0.875,0.9518229166666665,4,0.96875,0.5,0.75,0.9904042466188754
humaneval,25,10,late,64,0.87109375,0.203125,0.40625,0.859375,0.9544270833333331,4,0.96875,0.25,0.75,0.9995794983006019
humaneval,25,11,late,64,0.861328125,0.296875,0.4375,0.703125,0.8893229166666664,4,0.96875,0.25,0.75,0.9981221473964024
humaneval,25,12,late,64,0.865234375,0.125,0.375,0.78125,0.9375,4,0.84375,0.0,0.25,0.9917223676860001
humaneval,25,13,late,64,0.845703125,0.171875,0.34375,0.796875,0.9270833333333333,4,0.875,0.0,0.25,0.9949579637962309
humaneval,25,14,late,64,0.865234375,0.15625,0.40625,0.90625,0.9583333333333333,4,0.90625,0.25,0.25,0.9894012092141123
humaneval,25,15,late,64,0.83984375,0.265625,0.484375,0.78125,0.9231770833333331,4,0.90625,0.25,0.5,0.9955263468665368
humaneval,25,16,late,64,0.845703125,0.125,0.375,0.78125,0.9244791666666665,4,0.90625,0.25,0.5,0.9868500331987692
humaneval,25,17,late,64,0.869140625,0.203125,0.578125,0.8125,0.9283854166666666,4,1.0,0.5,1.0,0.9969123422166231
humaneval,25,18,late,64,0.849609375,0.125,0.375,0.828125,0.9374999999999999,4,0.9375,0.25,0.75,0.9992350023855044
humaneval,25,19,late,64,0.822265625,0.171875,0.390625,0.765625,0.9075520833333333,4,0.875,0.25,0.25,0.9943846902506727
humaneval,25,20,late,64,0.85546875,0.28125,0.484375,0.875,0.9518229166666665,4,1.0,0.25,1.0,0.9984822645102782
humaneval,25,21,late,64,0.826171875,0.21875,0.359375,0.734375,0.9140624999999999,4,0.90625,0.25,0.25,0.9955353814165876
humaneval,25,22,late,64,0.845703125,0.203125,0.4375,0.765625,0.9023437499999999,4,0.96875,0.5,0.75,0.9983478850964999
humaneval,25,23,late,64,0.802734375,0.234375,0.390625,0.734375,0.9075520833333334,4,0.9375,0.5,0.75,0.9885362458202106
humaneval,25,24,late,64,0.802734375,0.203125,0.34375,0.703125,0.8763020833333333,4,0.9375,0.5,0.75,0.9911740340008628
humaneval,25,25,late,64,0.78515625,0.15625,0.328125,0.6875,0.8815104166666665,4,1.0,0.5,1.0,0.9929522273595728
humaneval,25,26,late,64,0.81640625,0.1875,0.359375,0.71875,0.8971354166666665,4,0.9375,0.25,0.75,0.9840060996926866
humaneval,25,27,late,64,0.76171875,0.109375,0.296875,0.6875,0.8932291666666666,4,0.96875,0.0,0.75,0.9969720682693177
humaneval,25,28,late,64,0.775390625,0.21875,0.328125,0.765625,0.9075520833333333,4,0.9375,0.5,0.5,0.9921969243180038
humaneval,25,29,late,64,0.767578125,0.15625,0.296875,0.765625,0.9179687499999999,4,0.9375,0.25,0.5,0.9999286472355041
humaneval,25,30,late,64,0.765625,0.140625,0.359375,0.6875,0.8815104166666666,4,0.96875,0.25,0.75,0.9963426081735983
humaneval,25,31,late,64,0.765625,0.140625,0.359375,0.578125,0.8502604166666665,4,0.96875,0.5,0.75,0.9994130518693036
humaneval,26,1,late,32,0.8671875,0.3125,0.59375,0.875,0.9505208333333333,2,0.9375,0.0,0.5,0.9908808807779107
humaneval,26,2,late,32,0.87890625,0.28125,0.5625,0.8125,0.9348958333333334,2,0.6875,0.0,0.0,0.9927663029642491
humaneval,26,3,late,32,0.890625,0.25,0.5625,0.8125,0.9401041666666667,2,0.75,0.0,0.5,0.992751454032215
humaneval,26,4,late,32,0.890625,0.15625,0.5625,0.90625,0.9713541666666667,2,0.875,0.0,0.0,0.9846407190353432
humaneval,26,5,late,32,0.90625,0.21875,0.5,0.90625,0.9635416666666666,2,0.8125,0.5,0.5,0.9743196834061953
humaneval,26,6,late,32,0.9140625,0.25,0.5625,0.875,0.9609375,2,0.9375,0.0,0.5,0.9967928285187574
humaneval,26,7,late,32,0.91015625,0.28125,0.65625,0.875,0.953125,2,1.0,0.0,1.0,0.9830543936263385
humaneval,26,8,late,32,0.93359375,0.34375,0.59375,0.96875,0.984375,2,0.9375,0.0,0.5,0.997239426526341
humaneval,26,9,late,32,0.921875,0.21875,0.53125,0.84375,0.9479166666666667,2,0.9375,0.0,0.5,0.9933122255981313
humaneval,26,10,late,32,0.9140625,0.21875,0.53125,0.8125,0.9401041666666666,2,0.9375,0.5,0.5,0.9966739311600995
humaneval,26,11,late,32,0.9453125,0.28125,0.6875,0.9375,0.9791666666666667,2,0.9375,0.5,0.5,0.9770243002110923
humaneval,26,12,late,32,0.9453125,0.21875,0.65625,0.90625,0.9739583333333334,2,0.875,0.0,0.0,0.9956116430944889
humaneval,26,13,late,32,0.9296875,0.28125,0.5625,0.90625,0.9739583333333334,2,1.0,0.0,1.0,0.9917217755129928
humaneval,26,14,late,32,0.9375,0.34375,0.65625,0.90625,0.9739583333333334,2,1.0,0.5,1.0,0.9809346475330172
humaneval,26,15,late,32,0.94140625,0.28125,0.625,0.84375,0.953125,2,1.0,0.5,1.0,0.9947527289366016
humaneval,26,16,late,32,0.9375,0.3125,0.65625,0.9375,0.9765625,2,1.0,0.0,1.0,0.9914348870735145
humaneval,26,17,late,32,0.9453125,0.3125,0.625,0.90625,0.9713541666666667,2,0.9375,0.0,0.5,0.9808386001527905
humaneval,26,18,late,32,0.92578125,0.34375,0.6875,0.9375,0.9791666666666666,2,1.0,0.0,1.0,0.99797040456929
humaneval,26,19,late,32,0.9140625,0.40625,0.625,0.8125,0.9348958333333334,2,0.8125,0.0,0.0,0.9958020533627583
humaneval,26,20,late,32,0.9453125,0.40625,0.75,0.96875,0.9895833333333334,2,0.8125,0.0,0.5,0.9733639266968602
humaneval,26,21,late,32,0.89453125,0.3125,0.625,0.84375,0.9557291666666667,2,0.9375,0.5,0.5,0.986330066385698
humaneval,26,22,late,32,0.94140625,0.40625,0.6875,0.875,0.9557291666666667,2,0.9375,0.5,0.5,0.9980625802196627
humaneval,26,23,late,32,0.8984375,0.34375,0.625,0.875,0.9505208333333334,2,1.0,0.0,1.0,0.9994545242936467
humaneval,26,24,late,32,0.8828125,0.15625,0.46875,0.6875,0.8776041666666667,2,0.9375,0.0,0.5,0.9949215722927902
humaneval,26,25,late,32,0.8984375,0.21875,0.5625,0.84375,0.9479166666666666,2,0.9375,0.0,0.5,0.9817497832658272
humaneval,26,26,late,32,0.88671875,0.25,0.5,0.78125,0.9166666666666667,2,0.8125,0.0,0.5,0.9629363425870944
humaneval,26,27,late,32,0.890625,0.25,0.53125,0.875,0.9583333333333334,2,0.9375,0.5,0.5,0.9945768179003114
humaneval,26,28,late,32,0.90625,0.375,0.6875,0.90625,0.9609375,2,0.75,0.5,0.5,0.9951835004406607
humaneval,26,29,late,32,0.890625,0.28125,0.5,0.84375,0.9427083333333334,2,0.875,0.0,0.5,0.9971869669211704
humaneval,26,30,late,32,0.89453125,0.21875,0.59375,0.84375,0.9348958333333334,2,0.875,0.5,0.5,0.9881613830355508
humaneval,26,31,late,32,0.87109375,0.25,0.53125,0.8125,0.921875,2,0.8125,0.5,0.5,0.9994427651042918
humaneval,27,1,late,32,0.92578125,0.34375,0.65625,0.90625,0.9765625,1,1.0,0.0,1.0,0.9996591505716785
humaneval,27,2,late,32,0.921875,0.3125,0.5625,0.9375,0.9765625,1,0.875,0.0,0.0,0.9993393279182982
humaneval,27,3,late,32,0.89453125,0.25,0.5625,0.8125,0.9322916666666666,1,1.0,1.0,1.0,0.9979302410382279
humaneval,27,4,late,32,0.92578125,0.375,0.6875,0.90625,0.9713541666666667,1,1.0,1.0,1.0,0.9992879806244557
humaneval,27,5,late,32,0.921875,0.21875,0.5625,0.9375,0.9739583333333333,1,1.0,1.0,1.0,0.9990803911484589
humaneval,27,6,late,32,0.90234375,0.25,0.5625,0.75,0.9140625,1,1.0,0.0,1.0,0.9988906914379893
humaneval,27,7,late,32,0.9375,0.25,0.625,0.875,0.9557291666666666,1,1.0,1.0,1.0,0.9989832846619083
humaneval,27,8,late,32,0.9140625,0.25,0.53125,0.9375,0.9791666666666666,1,1.0,1.0,1.0,0.999666080888624
humaneval,27,9,late,32,0.953125,0.15625,0.65625,0.90625,0.9713541666666667,1,1.0,1.0,1.0,0.9996011598704705
humaneval,27,10,late,32,0.94140625,0.40625,0.6875,0.90625,0.9661458333333334,1,0.875,0.0,0.0,0.998024420638657
humaneval,27,11,late,32,0.93359375,0.21875,0.625,0.84375,0.9557291666666666,1,0.875,0.0,0.0,0.9991104715759815
humaneval,27,12,late,32,0.9609375,0.3125,0.71875,0.96875,0.9921875,1,0.875,0.0,0.0,0.9998908184368012
humaneval,27,13,late,32,0.92578125,0.21875,0.5625,0.96875,0.9921875,1,0.875,0.0,0.0,0.9992563798409496
humaneval,27,14,late,32,0.94140625,0.34375,0.65625,1.0,1.0,1,1.0,1.0,1.0,0.9993583285924018
humaneval,27,15,late,32,0.95703125,0.3125,0.6875,0.90625,0.9765625,1,1.0,1.0,1.0,0.9998618556106752
humaneval,27,16,late,32,0.921875,0.25,0.59375,0.875,0.9505208333333333,1,1.0,0.0,1.0,0.9982064375778372
humaneval,27,17,late,32,0.94140625,0.28125,0.625,0.875,0.9557291666666667,1,1.0,0.0,1.0,0.9990796937812851
humaneval,27,18,late,32,0.94140625,0.40625,0.6875,0.96875,0.9921875,1,0.875,0.0,0.0,0.9992534906801286
humaneval,27,19,late,32,0.94921875,0.46875,0.71875,0.9375,0.9791666666666666,1,1.0,0.0,1.0,0.9993052720605763
humaneval,27,20,late,32,0.96875,0.46875,0.84375,1.0,1.0,1,0.875,0.0,0.0,0.999862470184879
humaneval,27,21,late,32,0.9375,0.46875,0.6875,0.9375,0.9817708333333333,1,1.0,0.0,1.0,0.9993121534085739
humaneval,27,22,late,32,0.953125,0.40625,0.71875,1.0,1.0,1,1.0,1.0,1.0,0.9998569005233848
humaneval,27,23,late,32,0.94140625,0.34375,0.71875,0.84375,0.9401041666666667,1,1.0,1.0,1.0,0.9985130556196223
humaneval,27,24,late,32,0.94921875,0.28125,0.75,0.875,0.9635416666666666,1,1.0,0.0,1.0,0.9998459421404544
humaneval,27,25,late,32,0.90625,0.3125,0.53125,0.875,0.9479166666666666,1,0.875,0.0,0.0,0.9999568127266111
humaneval,27,26,late,32,0.93359375,0.5,0.71875,0.875,0.9505208333333333,1,1.0,0.0,1.0,0.9989080862965664
humaneval,27,27,late,32,0.92578125,0.4375,0.65625,0.8125,0.9401041666666666,1,1.0,1.0,1.0,0.9997719015579374
humaneval,27,28,late,32,0.94140625,0.34375,0.65625,0.90625,0.9661458333333334,1,1.0,1.0,1.0,0.9995032092414428
humaneval,27,29,late,32,0.95703125,0.375,0.84375,0.9375,0.9739583333333333,1,1.0,0.0,1.0,0.9993886436873903
humaneval,27,30,late,32,0.91796875,0.40625,0.6875,0.84375,0.9401041666666666,1,1.0,1.0,1.0,0.9954716020758979
humaneval,27,31,late,32,0.92578125,0.4375,0.65625,0.9375,0.9739583333333333,1,1.0,1.0,1.0,0.9974283280684623
humaneval,28,1,late,32,0.96484375,0.6875,0.875,0.96875,0.984375,0,0.0,0.0,0.0,0.9991678461585831
humaneval,28,2,late,32,0.9140625,0.5,0.6875,0.90625,0.9609375,0,0.0,0.0,0.0,0.9983078061331624
humaneval,28,3,late,32,0.8828125,0.15625,0.5,0.84375,0.9427083333333334,0,0.0,0.0,0.0,0.9992963009280732
humaneval,28,4,late,32,0.890625,0.15625,0.59375,0.875,0.9557291666666666,0,0.0,0.0,0.0,0.9992078354985662
humaneval,28,5,late,32,0.8828125,0.15625,0.40625,0.84375,0.9348958333333333,0,0.0,0.0,0.0,0.9986149595945352
humaneval,28,6,late,32,0.8125,0.03125,0.28125,0.65625,0.8828125,0,0.0,0.0,0.0,0.9950458704355191
humaneval,28,7,late,32,0.8359375,0.0,0.1875,0.65625,0.8854166666666666,0,0.0,0.0,0.0,0.9979124198360153
humaneval,28,8,late,32,0.828125,0.125,0.375,0.8125,0.9244791666666667,0,0.0,0.0,0.0,0.9926766433939254
humaneval,28,9,late,32,0.86328125,0.03125,0.34375,0.84375,0.9479166666666666,0,0.0,0.0,0.0,0.9979737639808096
humaneval,28,10,late,32,0.82421875,0.03125,0.34375,0.8125,0.9348958333333333,0,0.0,0.0,0.0,0.9958723972013601
humaneval,28,11,late,32,0.8125,0.03125,0.34375,0.75,0.8958333333333334,0,0.0,0.0,0.0,0.9979746595220822
humaneval,28,12,late,32,0.828125,0.03125,0.3125,0.65625,0.9010416666666667,0,0.0,0.0,0.0,0.996676353696635
humaneval,28,13,late,32,0.78515625,0.0,0.1875,0.65625,0.8802083333333334,0,0.0,0.0,0.0,0.9983349082385625
humaneval,28,14,late,32,0.78125,0.0,0.25,0.65625,0.890625,0,0.0,0.0,0.0,0.9985408083529973
humaneval,28,15,late,32,0.76171875,0.0,0.1875,0.78125,0.9192708333333333,0,0.0,0.0,0.0,0.9898021065931843
humaneval,28,16,late,32,0.7578125,0.0,0.3125,0.75,0.9192708333333333,0,0.0,0.0,0.0,0.9890717221350923
humaneval,28,17,late,32,0.7421875,0.0,0.125,0.6875,0.8984375,0,0.0,0.0,0.0,0.9952758237705338
humaneval,28,18,late,32,0.76953125,0.03125,0.15625,0.75,0.9166666666666669,0,0.0,0.0,0.0,0.9963952171542959
humaneval,28,19,late,32,0.7421875,0.0,0.25,0.59375,0.8645833333333335,0,0.0,0.0,0.0,0.9978791404482689
humaneval,28,20,late,32,0.78515625,0.0,0.1875,0.84375,0.9479166666666666,0,0.0,0.0,0.0,0.9989140041036593
humaneval,28,21,late,32,0.72265625,0.0,0.09375,0.65625,0.8906250000000001,0,0.0,0.0,0.0,0.9957548148984653
humaneval,28,22,late,32,0.73046875,0.0,0.03125,0.59375,0.8463541666666667,0,0.0,0.0,0.0,0.9937663226148593
humaneval,28,23,late,32,0.71875,0.0,0.09375,0.75,0.9036458333333333,0,0.0,0.0,0.0,0.9819557617522157
humaneval,28,24,late,32,0.7109375,0.0,0.15625,0.53125,0.828125,0,0.0,0.0,0.0,0.982719060272285
humaneval,28,25,late,32,0.73046875,0.0,0.09375,0.71875,0.8776041666666666,0,0.0,0.0,0.0,0.9969325103440575
humaneval,28,26,late,32,0.72265625,0.0,0.09375,0.59375,0.8671875000000001,0,0.0,0.0,0.0,0.991696561143237
humaneval,28,27,late,32,0.73828125,0.0,0.1875,0.59375,0.8489583333333334,0,0.0,0.0,0.0,0.9913119022822771
humaneval,28,28,late,32,0.72265625,0.0,0.0,0.625,0.8671875000000002,0,0.0,0.0,0.0,0.9944524634201584
humaneval,28,29,late,32,0.69140625,0.03125,0.0625,0.59375,0.8619791666666669,0,0.0,0.0,0.0,0.9983506119806428
humaneval,28,30,late,32,0.66796875,0.03125,0.03125,0.46875,0.8125000000000001,0,0.0,0.0,0.0,0.9856585120582725
humaneval,28,31,late,32,0.65234375,0.0,0.03125,0.59375,0.8359375,0,0.0,0.0,0.0,0.9948652608483975
humaneval,29,1,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8982244154435577
humaneval,29,2,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8826748312005561
humaneval,29,3,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9210882625683487
humaneval,29,4,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.93795760818316
humaneval,29,5,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.94900845588071
humaneval,29,6,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9145874741778255
humaneval,29,7,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9445401317069955
humaneval,29,8,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9899980502282901
humaneval,29,9,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8786486159045255
humaneval,29,10,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9660625940504097
humaneval,29,11,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9177521909876248
humaneval,29,12,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9880297355796087
humaneval,29,13,early,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9897956225008997
