case_id,request_id,category,modality,layer,M,rank,token_count_x,wall_ms,wall_p25_ms,wall_p95_ms,layout_ms,dispatch_ms,expert_ms,combine_ms,warmups,iterations,output_shape,route_identity,token_partition_identity,token_count_y,total_assignments,tokens,assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_assignment_fraction,top8_assignment_fraction,mean_active_expert_m,p50_active_expert_m,p95_active_expert_m,max_expert_m,tiny_expert_le1_fraction,tiny_expert_le2_fraction,tiny_expert_le4_fraction,rank_max_mean,rank_cv,rank_max,rank_min,unique_ranks_per_token,p_u4,p_u_ge3
deep_field_vision_l24_m32,deep_field,natural,vision,24,32,0,32,0.8761920034885406,0.8537040203809738,0.9131728082895278,0.026464000344276428,0.15043200040236115,0.4236160218715668,0.06667199730873108,3,30,"[32, 2048]",True,True,32,256,32,256,46,29.71107777885374,3.3915199654524737,0.043701171875,0.2890625,0.5,5.565217391304348,3.0,15.75,23,0.3260869565217391,0.3695652173913043,0.6086956521739131,1.21875,0.1494619255446015,78,51,3.84375,0.84375,1.0
deep_field_vision_l24_m64,deep_field,natural,vision,24,64,0,64,0.8276959955692291,0.8184159845113754,1.0650319695472716,0.02659199945628643,0.153071993496269,0.40692800283432007,0.06750398874282837,3,30,"[64, 2048]",True,True,64,512,64,512,81,51.10581619446337,3.933898310585183,0.02593994140625,0.1953125,0.34375,6.320987654320987,4.0,20.0,29,0.2839506172839506,0.3950617283950617,0.5308641975308642,1.2890625,0.199103827146479,165,101,3.609375,0.65625,0.953125
deep_field_vision_l24_m128,deep_field,natural,vision,24,128,0,128,0.8404319882392883,0.8245439827442169,0.8701008141040802,0.026464000344276428,0.15888000279664993,0.4115680009126663,0.07385599613189697,3,30,"[128, 2048]",True,True,128,1024,128,1024,104,67.43653561712374,4.211186942521273,0.019561767578125,0.166015625,0.2802734375,9.846153846153848,6.5,29.69999999999999,53,0.125,0.2596153846153846,0.4230769230769231,1.2265625,0.1942745859501282,314,199,3.546875,0.59375,0.953125
deep_field_vision_l24_m256,deep_field,natural,vision,24,256,0,256,0.8384959995746613,0.8208159953355789,0.8755247831344604,0.02582399919629097,0.17019200138747692,0.4626239985227585,0.07540801167488098,3,30,"[256, 2048]",True,True,256,2048,256,2048,115,76.12950679357436,4.332435926820509,0.0172085762023925,0.1474609375,0.2451171875,17.808695652173913,11.0,49.6,103,0.0434782608695652,0.0956521739130434,0.2260869565217391,1.22265625,0.2091577114098055,626,386,3.53515625,0.578125,0.95703125
deep_field_vision_l24_m512,deep_field,natural,vision,24,512,0,512,0.9103200137615204,0.9013039916753769,0.9434815973043441,0.026655999943614006,0.19307200191542506,0.495279997587204,0.1091039776802063,3,30,"[512, 2048]",True,True,512,4096,512,4096,122,83.48812882034309,4.424704451933473,0.0157917737960815,0.14697265625,0.239013671875,33.57377049180328,24.0,91.89999999999998,194,0.0245901639344262,0.040983606557377,0.0983606557377049,1.1904296875,0.1841046954300583,1219,757,3.51953125,0.55859375,0.9609375
deep_field_text_l24_m32,deep_field,natural,text,24,32,0,32,0.8196960091590881,0.8061519861221313,0.8482495993375778,0.026464000344276428,0.14665599819272757,0.4005279988050461,0.0657920241355896,3,30,"[32, 2048]",True,True,32,256,32,256,66,40.887221569426686,3.71081758316664,0.033111572265625,0.234375,0.41796875,3.878787878787879,1.5,13.0,18,0.5,0.5454545454545454,0.7272727272727273,1.3125,0.2653951211166098,84,41,3.59375,0.59375,1.0
deep_field_text_l24_m64,deep_field,natural,text,24,64,0,64,0.8230080008506775,0.811615988612175,0.8855600088834762,0.03519999980926514,0.15051199635490775,0.40038399398326874,0.07095998525619507,3,30,"[64, 2048]",True,True,64,512,64,512,82,46.12529220971657,3.831361437510631,0.0300979614257812,0.22265625,0.376953125,6.243902439024391,3.0,21.90000000000001,35,0.3292682926829268,0.4756097560975609,0.6585365853658537,1.265625,0.2251437257967119,162,97,3.65625,0.65625,1.0
deep_field_text_l24_m128,deep_field,natural,text,24,128,0,128,0.836927980184555,0.8154159933328629,0.8657423973083496,0.024512000381946564,0.15838400041684508,0.42926400899887085,0.07711997628211975,3,30,"[128, 2048]",True,True,128,1024,128,1024,97,55.672464255986505,4.019485666636721,0.0254478454589843,0.212890625,0.35546875,10.556701030927837,6.0,38.19999999999993,73,0.2061855670103092,0.2989690721649484,0.4432989690721649,1.2578125,0.2389367265142463,322,184,3.625,0.6640625,0.9609375
deep_field_text_l24_m256,deep_field,natural,text,24,256,0,256,0.8434880077838898,0.8299199938774109,0.8722735792398453,0.023520000278949738,0.17252800008282065,0.4570720046758652,0.07959997653961182,3,30,"[256, 2048]",True,True,256,2048,256,2048,103,57.25065193645314,4.047439029905811,0.0254912376403808,0.216796875,0.3525390625,19.883495145631063,13.0,70.0,151,0.174757281553398,0.2524271844660194,0.2912621359223301,1.236328125,0.1976568289887765,633,382,3.64453125,0.67578125,0.96875
deep_field_text_l24_m512,deep_field,natural,text,24,512,0,512,0.8995040059089661,0.8889360129833221,0.9316816121339798,0.02687999978661537,0.19697600044310093,0.5202719867229462,0.068511962890625,3,30,"[512, 2048]",True,True,512,4096,512,4096,110,58.88001636122279,4.075501752294611,0.0234179496765136,0.1982421875,0.304931640625,37.23636363636364,19.0,111.29999999999998,274,0.1545454545454545,0.2272727272727272,0.2727272727272727,1.212890625,0.1733460331201332,1242,827,3.634765625,0.6640625,0.970703125
retina_vision_l24_m32,retina,fine_grained,vision,24,32,0,32,0.8155040144920349,0.8051760047674179,0.85554718375206,0.024320000782608986,0.14508799789473414,0.40299199521541595,0.06515198945999146,3,30,"[32, 2048]",True,True,32,256,32,256,47,30.30534737511997,3.4113241779714407,0.04266357421875,0.29296875,0.484375,5.446808510638298,3.0,16.39999999999999,22,0.3404255319148936,0.4468085106382978,0.5957446808510638,1.484375,0.3023750387556816,95,42,3.71875,0.71875,1.0
retina_vision_l24_m64,retina,fine_grained,vision,24,64,0,64,0.8244320154190063,0.8147920072078705,0.8540192186832428,0.022911999374628067,0.15030399849638343,0.401871994137764,0.06644800305366516,3,30,"[64, 2048]",True,True,64,512,64,512,64,40.83820730388912,3.7096180967377537,0.032928466796875,0.25390625,0.41015625,8.0,4.5,22.69999999999999,40,0.15625,0.34375,0.5,1.4140625,0.2551950464228293,181,93,3.625,0.65625,0.96875
retina_vision_l24_m128,retina,fine_grained,vision,24,128,0,128,0.8374239802360535,0.8294719904661179,0.8971327871084213,0.02457600086927414,0.15779200056567788,0.40783998370170593,0.07790401577949524,3,30,"[128, 2048]",True,True,128,1024,128,1024,92,57.02386794790185,4.04346991611723,0.0234260559082031,0.1865234375,0.32421875,11.130434782608695,6.5,35.900000000000006,60,0.1195652173913043,0.2608695652173913,0.4347826086956521,1.43359375,0.2538010599413323,367,207,3.6171875,0.6484375,0.96875
retina_vision_l24_m256,retina,fine_grained,vision,24,256,0,256,0.8322559893131256,0.8200080096721649,0.8671440005302429,0.024992000311613083,0.1697439937852323,0.44070397317409515,0.08203202486038208,3,30,"[256, 2048]",True,True,256,2048,256,2048,108,67.8844042956912,4.217806321815852,0.0191388130187988,0.15673828125,0.271484375,18.96296296296296,12.0,58.64999999999999,91,0.0648148148148148,0.1203703703703703,0.2592592592592592,1.40625,0.2373026781036325,720,422,3.64453125,0.6640625,0.98046875
retina_vision_l24_m512,retina,fine_grained,vision,24,512,0,512,0.9059039950370789,0.8935599774122238,0.9983072161674499,0.02598400041460991,0.19655999820679426,0.49958398938179016,0.10206398367881775,3,30,"[512, 2048]",True,True,512,4096,512,4096,118,76.82464404982692,4.341525474746159,0.0164921283721923,0.13720703125,0.235107421875,34.71186440677966,22.0,98.89999999999996,183,0.0762711864406779,0.0847457627118644,0.1525423728813559,1.341796875,0.2044668624629893,1374,829,3.68359375,0.69921875,0.984375
retina_text_l24_m32,retina,fine_grained,text,24,32,0,32,0.8232960104942322,0.8119920045137405,0.8734256118535995,0.025407999753952026,0.14891199674457312,0.40171198546886444,0.07041597366333008,3,30,"[32, 2048]",True,True,32,256,32,256,71,46.7550090785068,3.844921396059283,0.03021240234375,0.24609375,0.390625,3.6056338028169015,2.0,11.0,22,0.380281690140845,0.5915492957746479,0.7323943661971831,1.453125,0.3234412741325695,93,35,3.46875,0.5,0.96875
retina_text_l24_m64,retina,fine_grained,text,24,64,0,64,0.8272639811038971,0.8163199722766876,0.8586720168590546,0.02470399998128414,0.1538079995661974,0.40196798741817474,0.0714079737663269,3,30,"[64, 2048]",True,True,64,512,64,512,83,52.33376670024194,3.957641797542255,0.0263595581054687,0.21484375,0.361328125,6.168674698795181,4.0,19.89999999999999,33,0.2289156626506024,0.3855421686746988,0.5542168674698795,1.46875,0.2948119103767688,188,84,3.578125,0.59375,0.984375
retina_text_l24_m128,retina,fine_grained,text,24,128,0,128,0.8333919942378998,0.816200003027916,0.8649583727121353,0.026623999699950218,0.15692799584940076,0.4049759805202484,0.07876798510551453,3,30,"[128, 2048]",True,True,128,1024,128,1024,91,51.77226209463346,3.946854525045811,0.0267753601074218,0.21875,0.3564453125,11.252747252747254,6.0,40.0,73,0.2197802197802197,0.3296703296703296,0.4285714285714285,1.5078125,0.3214537595537654,386,158,3.546875,0.5625,0.984375
retina_text_l24_m256,retina,fine_grained,text,24,256,0,256,0.8449600040912628,0.8294000029563904,0.8949504107236862,0.025119999423623085,0.17027199966832995,0.44198399782180786,0.0830720067024231,3,30,"[256, 2048]",True,True,256,2048,256,2048,99,53.71822340823748,3.983752299779752,0.0260138511657714,0.20263671875,0.34521484375,20.68686868686869,12.0,76.19999999999999,164,0.1515151515151515,0.2424242424242424,0.3434343434343434,1.38671875,0.2459231799754117,710,360,3.54296875,0.5625,0.98046875
retina_text_l24_m512,retina,fine_grained,text,24,512,0,512,1.3264960050582886,1.3055039942264557,2.4506656885147082,0.025536000728607178,0.21136000053957105,0.5155519992113113,0.5059359967708588,3,30,"[512, 2048]",True,True,512,4096,512,4096,112,57.85198126798032,4.057887701419348,0.0249081850051879,0.207275390625,0.32861328125,36.57142857142857,19.0,121.24999999999972,357,0.125,0.2232142857142857,0.2946428571428571,1.328125,0.1953954901808325,1360,870,3.5546875,0.57421875,0.98046875
model_card_vision_l4_m32,model_card,chart_document,vision,4,32,0,32,1.4928320050239563,1.4728799760341644,1.5853120267391203,0.03222399950027466,0.1552000013180077,0.4382399618625641,0.09889602661132812,3,30,"[32, 2048]",True,True,32,256,32,256,64,39.23715994654144,3.669624255588088,0.03753662109375,0.29296875,0.4453125,4.0,2.0,11.0,23,0.375,0.5625,0.734375,1.1875,0.2176310668310018,76,42,3.625,0.65625,0.96875
model_card_vision_l4_m64,model_card,chart_document,vision,4,64,0,64,1.3315680027008057,1.3137760162353516,1.4122703552246092,0.029664000496268272,0.16190400486811996,0.420864000916481,0.5520320236682892,3,30,"[64, 2048]",True,True,64,512,64,512,82,50.53823980314285,3.9227302735566094,0.0289688110351562,0.248046875,0.375,6.243902439024391,4.0,19.75000000000001,41,0.1707317073170731,0.3902439024390244,0.6097560975609756,1.3203125,0.2160124462921639,169,96,3.5625,0.578125,0.984375
model_card_vision_l4_m128,model_card,chart_document,vision,4,128,0,128,1.7294880151748657,1.7100319862365723,1.7816592097282409,0.027327999472618103,0.16279999911785126,0.6620479971170425,0.6941439509391785,3,30,"[128, 2048]",True,True,128,1024,128,1024,111,69.01743790005914,4.2343591958573965,0.0199947357177734,0.173828125,0.2958984375,9.225225225225223,5.0,31.5,60,0.1531531531531531,0.2882882882882883,0.4504504504504504,1.3203125,0.1956832418791751,338,203,3.578125,0.609375,0.96875
model_card_vision_l4_m256,model_card,chart_document,vision,4,256,0,256,1.7362880110740662,1.7198239862918854,8.634306812286374,0.027712000533938408,0.19113600114360452,0.46513597667217255,0.9500159621238708,3,30,"[256, 2048]",True,True,256,2048,256,2048,118,78.63580092949357,4.364827078297997,0.0170783996582031,0.15283203125,0.25537109375,17.35593220338983,11.5,51.599999999999966,109,0.0338983050847457,0.0677966101694915,0.1864406779661017,1.201171875,0.1335429133904037,615,423,3.55859375,0.5859375,0.97265625
model_card_vision_l4_m512,model_card,chart_document,vision,4,512,0,512,1.7591519951820374,1.747903972864151,1.8098207771778105,0.02396799996495247,0.21985599817708135,0.5290400087833405,0.9068639874458313,3,30,"[512, 2048]",True,True,512,4096,512,4096,124,85.37030699348554,4.446998347050487,0.0151546001434326,0.139404296875,0.23095703125,33.03225806451613,24.0,90.24999999999996,175,0.0241935483870967,0.0403225806451612,0.064516129032258,1.16015625,0.1171569784471968,1188,852,3.517578125,0.55078125,0.966796875
model_card_text_l4_m32,model_card,chart_document,text,4,32,0,32,0.8207039833068848,0.8080959767103195,0.9035120040178298,0.02687999978661537,0.14851199742406607,0.40556803345680237,0.06361597776412964,3,30,"[32, 2048]",True,True,32,256,32,256,63,39.18179846163307,3.668212314005863,0.037445068359375,0.30078125,0.45703125,4.063492063492063,2.0,13.699999999999996,23,0.3333333333333333,0.5555555555555556,0.7301587301587301,1.15625,0.134411332297541,74,52,3.53125,0.5625,0.96875
model_card_text_l4_m64,model_card,chart_document,text,4,64,0,64,0.8341600000858307,0.8236559927463531,0.8759712100028991,0.026240000501275063,0.1533439983613789,0.4086720198392868,0.07393601536750793,3,30,"[64, 2048]",True,True,64,512,64,512,76,44.266126053688566,3.7902197356570713,0.0335006713867187,0.27734375,0.427734375,6.7368421052631575,3.0,24.0,42,0.1973684210526315,0.3684210526315789,0.6052631578947368,1.1171875,0.1545809291985107,143,94,3.5,0.5625,0.9375
model_card_text_l4_m128,model_card,chart_document,text,4,128,0,128,0.8387840092182159,0.8262799978256226,0.8709087997674942,0.02687999978661537,0.15534400567412376,0.4036480188369751,0.08449602127075195,3,30,"[128, 2048]",True,True,128,1024,128,1024,93,54.92759228464052,4.006015813964232,0.0262012481689453,0.2275390625,0.3681640625,11.010752688172044,7.0,39.39999999999995,67,0.1290322580645161,0.2365591397849462,0.4516129032258064,1.09375,0.1404893008465191,280,194,3.5,0.5625,0.9375
model_card_text_l4_m256,model_card,chart_document,text,4,256,0,256,0.8400160074234009,0.8330800086259842,0.8858319789171218,0.026335999369621277,0.1676639998331666,0.4357279986143112,0.07865601778030396,3,30,"[256, 2048]",True,True,256,2048,256,2048,102,55.22796672137521,4.011469468485737,0.0290513038635253,0.2607421875,0.37255859375,20.07843137254902,12.0,56.89999999999998,181,0.1078431372549019,0.196078431372549,0.2745098039215686,1.259765625,0.1781791738480231,645,424,3.4921875,0.54296875,0.94921875
model_card_text_l4_m512,model_card,chart_document,text,4,512,0,512,1.5438399910926819,1.5173840522766113,5.425626969337463,0.028831999748945236,0.2095520030707121,0.49963198602199554,0.7224159836769104,3,30,"[512, 2048]",True,True,512,4096,512,4096,109,56.93401085029581,4.041892892796393,0.0283049345016479,0.265380859375,0.364990234375,37.57798165137615,26.0,100.39999999999996,365,0.091743119266055,0.146788990825688,0.2018348623853211,1.224609375,0.1449397731535305,1254,878,3.548828125,0.591796875,0.95703125
deep_field_vision_l4_m32,deep_field,natural,vision,4,32,0,32,0.828432023525238,0.8122239857912064,0.8509503811597824,0.025248000398278236,0.15286399982869625,0.4048960208892822,0.0719200074672699,3,30,"[32, 2048]",True,True,32,256,32,256,49,30.18901894194327,3.407478247064313,0.0478515625,0.34765625,0.53125,5.224489795918367,3.0,18.19999999999999,28,0.2244897959183673,0.4897959183673469,0.6938775510204082,1.1875,0.2390165396996618,76,38,3.59375,0.65625,0.9375
deep_field_vision_l4_m64,deep_field,natural,vision,4,64,0,64,0.8325120210647583,0.8124880194664001,0.8777311831712722,0.026399999856948853,0.15134399756789207,0.4078399986028671,0.07267197966575623,3,30,"[64, 2048]",True,True,64,512,64,512,68,40.920325625091735,3.7116268986542016,0.0338516235351562,0.26171875,0.427734375,7.529411764705882,4.5,27.249999999999996,41,0.1911764705882352,0.3823529411764705,0.5,1.2109375,0.1968687995055336,155,91,3.546875,0.609375,0.9375
deep_field_vision_l4_m128,deep_field,natural,vision,4,128,0,128,0.8296799957752228,0.8187600076198578,0.8760704100131989,0.02393599972128868,0.15961600188165903,0.4188159853219986,0.07918399572372437,3,30,"[128, 2048]",True,True,128,1024,128,1024,88,49.31651418974652,3.898258998380424,0.0295562744140625,0.2216796875,0.3642578125,11.636363636363637,5.0,37.29999999999998,90,0.0909090909090909,0.25,0.4318181818181818,1.24609375,0.2506248295276851,319,173,3.515625,0.5546875,0.9609375
deep_field_vision_l4_m256,deep_field,natural,vision,4,256,0,256,0.8332639932632446,0.8227360099554062,0.8688223987817765,0.027327999472618103,0.17006399994716048,0.4567679911851883,0.07940798997879028,3,30,"[256, 2048]",True,True,256,2048,256,2048,110,56.6339567087788,4.036608747167187,0.0274052619934082,0.2275390625,0.35693359375,18.618181818181817,8.0,66.64999999999999,183,0.0545454545454545,0.1909090909090909,0.3,1.25390625,0.2207808906136494,642,388,3.5703125,0.58984375,0.98046875
deep_field_vision_l4_m512,deep_field,natural,vision,4,512,0,512,1.3265759944915771,1.3178400099277496,1.3669567942619323,0.02348800003528595,0.2126559941098094,0.5300000160932541,0.4763840138912201,3,30,"[512, 2048]",True,True,512,4096,512,4096,117,61.22073176343038,4.1144858864584135,0.0252606868743896,0.212890625,0.350830078125,35.00854700854701,17.0,136.5999999999998,339,0.0427350427350427,0.0854700854700854,0.1538461538461538,1.2275390625,0.1827046394047227,1257,826,3.587890625,0.6015625,0.986328125
deep_field_text_l4_m32,deep_field,natural,text,4,32,0,32,0.8266240060329437,0.8131520003080368,0.8618320256471633,0.025631999596953392,0.14601600170135498,0.39931200444698334,0.06638401746749878,3,30,"[32, 2048]",True,True,32,256,32,256,63,44.6124949613747,3.798013975874265,0.02935791015625,0.23046875,0.3828125,4.063492063492063,3.0,10.9,18,0.2857142857142857,0.4603174603174603,0.7301587301587301,1.234375,0.1649899381401787,79,50,3.5625,0.65625,0.90625
deep_field_text_l4_m64,deep_field,natural,text,4,64,0,64,0.8804799914360046,0.8291919976472855,1.860094398260116,0.02828799933195114,0.16675199987366796,0.43059201538562775,0.08625602722167969,3,30,"[64, 2048]",True,True,64,512,64,512,84,50.63209226580502,3.924585609753794,0.028350830078125,0.232421875,0.384765625,6.095238095238095,4.0,20.849999999999994,38,0.25,0.4166666666666667,0.5833333333333334,1.15625,0.1280153875638589,148,109,3.59375,0.65625,0.9375
deep_field_text_l4_m128,deep_field,natural,text,4,128,0,128,0.8344959914684296,0.8200640082359314,0.8676367789506912,0.0261439997702837,0.1593280010856688,0.4092320203781128,0.07260799407958984,3,30,"[128, 2048]",True,True,128,1024,128,1024,103,62.191636277186845,4.13022052570691,0.0236949920654296,0.21484375,0.330078125,9.941747572815531,7.0,32.29999999999994,76,0.116504854368932,0.2524271844660194,0.4174757281553398,1.2890625,0.19160544481923,330,196,3.53125,0.5859375,0.9453125
deep_field_text_l4_m256,deep_field,natural,text,4,256,0,256,0.8415839970111847,0.8312000036239624,0.8620783805847168,0.025280000641942024,0.17590400436893106,0.43859200179576874,0.08059197664260864,3,30,"[256, 2048]",True,True,256,2048,256,2048,112,60.82165279956983,4.107945857144197,0.0264945030212402,0.25048828125,0.35791015625,18.285714285714285,9.5,50.69999999999993,149,0.0892857142857142,0.1607142857142857,0.2946428571428571,1.3515625,0.2285197983059092,692,375,3.54296875,0.58984375,0.953125
deep_field_text_l4_m512,deep_field,natural,text,4,512,0,512,1.3031519651412964,1.2809440195560455,5.409532761573791,0.025407999753952026,0.196064000017941,0.5156320035457611,0.48457595705986023,3,30,"[512, 2048]",True,True,512,4096,512,4096,117,61.45964110335357,4.118380717169401,0.0258657932281494,0.25341796875,0.346923828125,35.00854700854701,19.0,86.19999999999965,300,0.0512820512820512,0.1111111111111111,0.2222222222222222,1.3349609375,0.2191964090373363,1367,739,3.564453125,0.599609375,0.96484375
retina_vision_l4_m32,retina,fine_grained,vision,4,32,0,32,0.8231840133666992,0.8117519915103912,0.8656960040330887,0.02550400048494339,0.1482080053538084,0.4031040072441101,0.06891199946403503,3,30,"[32, 2048]",True,True,32,256,32,256,37,26.22185550356067,3.266593242557896,0.050384521484375,0.34765625,0.54296875,6.918918918918919,5.0,20.19999999999997,29,0.081081081081081,0.1891891891891892,0.4864864864864865,1.265625,0.2555535505280644,81,40,3.65625,0.6875,0.96875
retina_vision_l4_m64,retina,fine_grained,vision,4,64,0,64,0.8173279762268066,0.8096799850463867,0.8461775928735733,0.025631999596953392,0.1500479970127344,0.3988479971885681,0.07444801926612854,3,30,"[64, 2048]",True,True,64,512,64,512,65,36.17456685892003,3.588356298953675,0.0384902954101562,0.291015625,0.455078125,7.876923076923077,4.0,31.59999999999997,44,0.2615384615384615,0.4461538461538462,0.5692307692307692,1.3125,0.2262255036807852,168,92,3.765625,0.78125,0.984375
retina_vision_l4_m128,retina,fine_grained,vision,4,128,0,128,0.8397279977798462,0.8273120224475861,0.8967520058155058,0.02505600079894066,0.15899199852719903,0.4082239866256714,0.07867202162742615,3,30,"[128, 2048]",True,True,128,1024,128,1024,87,47.3351585171924,3.8572533284120993,0.0287971496582031,0.205078125,0.3701171875,11.770114942528735,5.0,44.0,61,0.1954022988505747,0.3103448275862069,0.4712643678160919,1.20703125,0.1380515394302522,309,213,3.65625,0.6875,0.96875
retina_vision_l4_m256,retina,fine_grained,vision,4,256,0,256,0.8957279920578003,0.8480880260467529,1.793559974431991,0.025728000327944756,0.19059199839830399,0.4602399915456772,0.08555200695991516,3,30,"[256, 2048]",True,True,256,2048,256,2048,107,60.44974906605141,4.101812425952954,0.0225491523742675,0.1708984375,0.30322265625,19.14018691588785,9.0,68.39999999999998,105,0.0747663551401869,0.1495327102803738,0.2803738317757009,1.07421875,0.0500434686535896,550,478,3.63671875,0.6796875,0.95703125
retina_vision_l4_m512,retina,fine_grained,vision,4,512,0,512,1.3087999820709229,1.2846799492835999,1.4275616049766537,0.02579200081527233,0.19948800187557936,0.5245280116796494,0.4806720018386841,3,30,"[512, 2048]",True,True,512,4096,512,4096,114,67.04081415890434,4.20530160047515,0.0201950073242187,0.15966796875,0.278076171875,35.92982456140351,21.0,119.84999999999994,222,0.0614035087719298,0.0964912280701754,0.1578947368421052,1.04296875,0.0302182586850894,1068,982,3.666015625,0.69921875,0.966796875
