batch_id,condition,domain,step,scheduler_iteration,worker_dp_rank,ep_rank,layer,total_assignments,local_rows,expert_ms,dispatch_ms,combine_ms,active_experts_local,expert_max_assignments_local,expert_mean_assignments_local,expert_load_cv_local,tiny_expert_fraction_local,expert_histogram
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,464,0,1,24,1.0,1,0.570688009262085,0.3638719916343689,0.2863360047340393,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,464,0,1,25,3.0,2,0.5277119874954224,0.32787200808525085,0.27379199862480164,2,2.0,0.1875,2.8087165910587863,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,464,0,1,26,2.0,2,0.5426560044288635,0.3479999899864197,0.279776006937027,2,1.0,0.125,2.6457513110645907,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,1,1.0,1,0.5672640204429626,0.4071680009365082,0.30371201038360596,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,2,0.0,0,0.019936000928282738,0.32067200541496277,0.638047993183136,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,3,0.0,0,0.020416000857949257,0.9836480021476746,0.5873919725418091,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,4,2.0,2,0.540224015712738,0.871999979019165,0.3057920038700104,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,5,2.0,2,0.5393279790878296,0.4535680115222931,0.3222079873085022,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,6,2.0,2,0.5721279978752136,0.36559998989105225,0.277536004781723,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,7,1.0,1,0.5230399966239929,0.3224639892578125,0.2874239981174469,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,8,2.0,2,0.5412480235099792,0.35651201009750366,0.2722879946231842,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,9,2.0,1,0.5475199818611145,0.41763201355934143,0.2951039969921112,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,10,4.0,2,0.5334720015525818,0.3710080087184906,0.2690880000591278,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,11,2.0,2,0.528544008731842,0.461216002702713,0.27721598744392395,1,2.0,0.125,3.872983346207417,1.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,12,6.0,2,0.5708799958229065,0.35366401076316833,0.29238399863243103,4,2.0,0.375,1.8559214542766738,1.0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,13,3.0,2,0.5295680165290833,0.36188799142837524,0.3333440124988556,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,14,2.0,2,0.547327995300293,0.29449599981307983,0.26736000180244446,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,15,1.0,1,0.5203199982643127,0.3428800106048584,0.28678399324417114,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,16,6.0,2,0.5430399775505066,0.36950400471687317,0.2627840042114258,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,17,3.0,2,0.5679360032081604,0.3378880023956299,0.30140799283981323,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,18,4.0,2,0.5589439868927002,0.3592959940433502,0.2640959918498993,3,2.0,0.25,2.23606797749979,1.0,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,19,2.0,1,0.6052160263061523,0.4166719913482666,0.3341119885444641,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,20,2.0,1,0.5766080021858215,0.4352959990501404,0.3208320140838623,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,21,3.0,2,0.5722879767417908,0.525439977645874,0.2762559950351715,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,22,1.0,1,0.5397120118141174,0.3036479949951172,0.2818880081176758,1,1.0,0.0625,3.872983346207417,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,23,3.0,2,0.5809919834136963,0.3498559892177582,0.28512001037597656,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,24,1.0,1,0.5495679974555969,0.32524800300598145,0.27459201216697693,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,25,3.0,2,0.5589759945869446,0.3128960132598877,0.26080000400543213,2,2.0,0.1875,2.8087165910587863,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,465,0,1,26,2.0,2,0.5451840162277222,0.41308799386024475,0.27132800221443176,2,1.0,0.125,2.6457513110645907,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,1,1.0,1,0.5449600219726562,0.4872319996356964,0.29363200068473816,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,2,0.0,0,0.020416000857949257,0.32070401310920715,0.6519359946250916,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,3,0.0,0,0.019999999552965164,0.8767359852790833,0.6210880279541016,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,4,2.0,2,0.5522239804267883,0.887008011341095,0.27375999093055725,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,5,2.0,2,0.5155519843101501,0.3261759877204895,0.2720000147819519,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,6,2.0,2,0.5377600193023682,0.39798399806022644,0.27907198667526245,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,7,1.0,1,0.5167679786682129,0.36534398794174194,0.27772799134254456,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,8,2.0,2,0.5407360196113586,0.3765760064125061,0.2743360102176666,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,9,2.0,1,0.5424960255622864,0.3670719861984253,0.27990400791168213,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,10,4.0,2,0.5366399884223938,0.34460800886154175,0.30214399099349976,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,11,2.0,2,0.5274559855461121,0.3064959943294525,0.2613759934902191,1,2.0,0.125,3.872983346207417,1.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,12,6.0,2,0.5287039875984192,0.3784320056438446,0.26767998933792114,4,2.0,0.375,1.8559214542766738,1.0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,13,3.0,2,0.5156800150871277,0.3648320138454437,0.26287999749183655,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,14,2.0,2,0.5551679730415344,0.42979198694229126,0.2715519964694977,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,15,1.0,1,0.5400639772415161,0.28601598739624023,0.2845759987831116,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,16,6.0,2,0.5620480179786682,0.3609279990196228,0.2809920012950897,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,17,3.0,2,0.5577279925346375,0.2627519965171814,0.27667200565338135,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,18,4.0,2,0.5403519868850708,0.3551360070705414,0.28070399165153503,3,2.0,0.25,2.23606797749979,1.0,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,19,2.0,1,0.5450559854507446,0.2924480140209198,0.2635839879512787,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,20,2.0,1,0.5619199872016907,0.38393598794937134,0.2725119888782501,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,21,3.0,2,0.53711998462677,0.3198400139808655,0.2777920067310333,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,22,1.0,1,0.5442240238189697,0.35494399070739746,0.30000001192092896,1,1.0,0.0625,3.872983346207417,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,23,3.0,2,0.533951997756958,0.3367359936237335,0.27584001421928406,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,24,1.0,1,0.5181440114974976,0.4323520064353943,0.2890239953994751,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,25,3.0,2,0.6627519726753235,0.36476799845695496,0.2800000011920929,2,2.0,0.1875,2.8087165910587863,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,466,0,1,26,2.0,2,0.5204160213470459,0.3123840093612671,0.2924160063266754,2,1.0,0.125,2.6457513110645907,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,1,1.0,1,0.5215680003166199,0.35843199491500854,0.2648000121116638,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,2,0.0,0,0.020031999796628952,0.32758399844169617,0.656063973903656,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,3,0.0,0,0.02035200037062168,0.8335999846458435,0.6602879762649536,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,4,2.0,2,0.5532799959182739,0.9150400161743164,0.2821120023727417,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,5,2.0,2,0.5342400074005127,0.316864013671875,0.27401599287986755,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,6,2.0,2,0.5220159888267517,0.3792319893836975,0.2964160144329071,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,7,1.0,1,0.5433279871940613,0.397599995136261,0.28278398513793945,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,8,2.0,2,0.5704320073127747,0.3521279990673065,0.28281599283218384,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,9,2.0,1,0.5443199872970581,0.31839999556541443,0.263808012008667,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,10,4.0,2,0.5497279763221741,0.35049599409103394,0.27372801303863525,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,11,2.0,2,0.5435839891433716,0.36822399497032166,0.2868480086326599,1,2.0,0.125,3.872983346207417,1.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,12,6.0,2,0.5069440007209778,0.32975998520851135,0.3007679879665375,4,2.0,0.375,1.8559214542766738,1.0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,13,3.0,2,0.5454720258712769,0.3835200071334839,0.2784639894962311,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,14,2.0,2,0.5142080187797546,0.4434239864349365,0.2793920040130615,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,15,1.0,1,0.5468800067901611,0.47859200835227966,0.267551988363266,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,16,6.0,2,0.5373439788818359,0.3258880078792572,0.279776006937027,4,2.0,0.375,1.8559214542766738,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,17,3.0,2,0.5404160022735596,0.2952960133552551,0.27856001257896423,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,18,4.0,2,0.5256639719009399,0.359360009431839,0.284960001707077,3,2.0,0.25,2.23606797749979,1.0,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,19,2.0,1,0.5690879821777344,0.3449920117855072,0.2874560058116913,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,20,2.0,1,0.5213119983673096,0.36345601081848145,0.29286399483680725,2,1.0,0.125,2.6457513110645907,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,21,3.0,2,0.5583680272102356,0.36291199922561646,0.2738879919052124,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,22,1.0,1,0.5249279737472534,0.3359360098838806,0.30025601387023926,1,1.0,0.0625,3.872983346207417,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,23,3.0,2,0.5470719933509827,0.33456000685691833,0.28380799293518066,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,24,1.0,1,0.5542399883270264,0.3608959913253784,0.29398399591445923,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,25,3.0,2,0.547872006893158,0.3250559866428375,0.2709119915962219,2,2.0,0.1875,2.8087165910587863,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,467,0,1,26,2.0,2,0.5303040146827698,0.3834559917449951,0.2877120077610016,2,1.0,0.125,2.6457513110645907,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,1,1.0,1,0.5279039740562439,0.5108159780502319,0.266400009393692,1,1.0,0.0625,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,2,0.0,0,0.03923200070858002,0.3255999982357025,0.6535360217094421,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,3,0.0,0,0.03219199925661087,0.8082879781723022,0.6115520000457764,0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,4,2.0,2,0.5451840162277222,0.9356799721717834,0.27638399600982666,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,5,2.0,2,0.5879679918289185,0.3306240141391754,0.2863360047340393,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,6,2.0,2,0.5499200224876404,0.3500480055809021,0.26739200949668884,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,7,1.0,1,0.5375999808311462,0.37088000774383545,0.2632319927215576,1,1.0,0.0625,3.872983346207417,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,8,2.0,2,0.5440319776535034,0.42160001397132874,0.26633599400520325,1,2.0,0.125,3.872983346207417,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,9,2.0,1,0.5384640097618103,0.3479999899864197,0.2675839960575104,2,1.0,0.125,2.6457513110645907,1.0,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,10,4.0,2,0.5495359897613525,0.36188799142837524,0.28860801458358765,3,2.0,0.25,2.23606797749979,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,11,2.0,2,0.5401600003242493,0.33792001008987427,0.27404800057411194,1,2.0,0.125,3.872983346207417,1.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,12,6.0,2,0.524832010269165,0.3491840064525604,0.30191999673843384,4,2.0,0.375,1.8559214542766738,1.0,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0]"
reasoning_vs_factual_rep2,reasoning_vs_factual,reasoning,14,468,0,1,13,3.0,2,0.5705919861793518,0.3307519853115082,0.30985599756240845,3,1.0,0.1875,2.0816659994661326,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]"
